,budget,genres,id,keywords,popularity,release_month,revenue,runtime,title,vote_average,vote_count,won,genre_weight,profit
3952,2700000,Comedy|Drama,342,holiday|gay|male nudity|competition|sexual identity|sex|lovesickness|heterosexual|coming out|row|lake|camping|tent|summer camp|friendship|sport|crush|teenage crush|summer|youth|lgbt,3.120747,9,0,98.0,Summer Storm,6.7,59,0,0.4530386740331492,-2700000
3953,0,War|Drama|History,281230,woman director,0.384496,1,0,0.0,Fort McCoy,6.3,2,0,0.5138121546961326,0
3954,0,Horror|Thriller,38033,killing|friendship|teenager|maniac|mysterious letter|text message|threat,2.504156,10,0,96.0,Chain Letter,3.9,37,0,0.12115232833464876,0
3955,3000000,Drama|Comedy,100975,new york|nurse|sex|infidelity|nudity|romance|independent film|neighbor|teenager|voyeurism|curious,0.431332,10,0,97.0,Just Looking,5.8,5,0,0.4530386740331492,-3000000
3956,3000000,Science Fiction,38541,basement|violence|septic tank|town in panic|welding|gunshot,11.882563000000001,3,22000,112.0,The Divide,5.7,197,0,0.07142857142857141,-2978000
3957,0,Drama|Horror|Romance,39563,,9.342464999999999,4,0,88.0,The Eclipse,6.1,15,0,0.5520915548539858,0
3958,3000000,Thriller|Horror,234212,detective|haunted house|investigation|anti-christ|possession|car crash|trance|video camera|demon|seance|infra red|missing,12.564554,2,3387000,83.0,Demonic,4.9,148,0,0.12115232833464876,387000
3959,0,Comedy,27404,independent film,0.6882199999999999,3,0,80.0,My Big Fat Independent Movie,3.0,5,0,0.09392265193370165,0
3960,0,Comedy|Family,170480,,0.194848,6,0,90.0,The Deported,0.0,0,0,0.11049723756906077,0
3961,0,Drama,71866,boarding school|woman director,2.015525,9,0,96.0,Tanner Hall,5.4,32,0,0.35911602209944754,0
3962,3000000,Action|Drama|Thriller,192210,drug dealer|police|killer|illegal drugs|dealer,2.680629,4,0,85.0,Open Road,5.2,18,0,0.4419889502762431,-3000000
3963,0,Comedy,180296,,12.036888000000001,6,0,84.0,They Came Together,5.3,171,0,0.09392265193370165,0
3964,0,Comedy,157058,parody|horror comedy,1.737032,1,0,80.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,28,0,0.09392265193370165,0
3965,3000000,Drama|Action,70006,male nudity|cage|kiss|fistfight|sport|cage fighting|kickboxer|martial arts tournament|beefcake|martial arts training,9.249229,9,0,90.0,Never Back Down 2: The Beatdown,5.8,136,0,0.39226519337016574,-3000000
3966,2500000,Action|Crime|Drama|Thriller,26039,alcatraz|revenge|organized crime,5.164423,8,3200000,92.0,Point Blank,7.1,95,0,0.5027624309392266,700000
3967,3,Drama|Comedy,79587,,0.008263,1,0,100.0,Four Single Fathers,0.0,0,0,0.4530386740331492,-3
3968,0,Thriller,176077,composer|obsession,1.9988259999999998,3,0,88.0,Enter the Dangerous Mind,4.8,14,0,0.049723756906077346,0
3969,3000000,Mystery|Thriller,260947,obsession|oregon|independent film,1.968679,4,0,95.0,Something Wicked,4.6,16,0,0.055248618784530384,-3000000
3970,3000000,Thriller,342502,russian|getaway|lapd|awol|special ops,1.141463,8,0,79.0,AWOL-72,2.8,10,0,0.049723756906077346,-3000000
3971,0,,191229,,0.214704,4,0,88.0,Iguana,6.0,1,0,0.07142857142857141,0
3972,3200000,Action|Crime|Thriller,43213,,1.034844,10,0,95.0,Chicago Overcoat,6.1,5,0,0.143646408839779,-3200000
3973,0,Comedy|Drama|Romance,44594,based on novel|letter|paternity|castration|doctor|pregnancy|lamborghini|testicles|air guitar|genital mutilation,1.975941,3,0,95.0,Barry Munday,6.3,22,0,0.574585635359116,0
3974,2900000,Drama,666,brazilian|brazil|rio de janeiro|letter|wilderness|teacher|alcoholic|railroad|missing father|long lost relative|realism,5.928937,1,5596708,113.0,Central Station,7.6,126,0,0.35911602209944754,2696708
3975,2900000,Comedy|Drama,248,dude|prohibition|deception|new york city|apple|luck|dowager|high society|1930s,3.370225,12,5000000,136.0,Pocketful of Miracles,7.3,25,0,0.4530386740331492,2100000
3976,0,Crime|Action,325173,,5.485217,12,0,80.0,Close Range,4.9,54,0,0.09392265193370165,0
3977,0,Comedy|Drama|Romance,55831,independent film,0.18887,8,0,105.0,Boynton Beach Club,6.8,3,0,0.574585635359116,0
3978,3000000,Thriller|Mystery|Drama|Horror,351043,,3.0778849999999998,8,0,90.0,Amnesiac,4.1,52,0,0.48579321231254935,-3000000
3979,3000000,Documentary,43942,female nudity|corruption|cheating|experiment|limousine|high school|independent film|student|economics|real estate|woman director,1.7814619999999999,10,103735,93.0,Freakonomics,6.6,36,0,0.07142857142857141,-2896265
3980,0,Horror|Thriller|Mystery,10226,mass murder|insanity|gore|survival|farmhouse|extreme violence|maniac|home invasion|bound and gagged|circular saw|new french extremism,4.952983000000001,6,0,91.0,High Tension,6.6,271,0,0.1266771902131018,0
3981,2902660,Romance|Comedy|Drama,66942,love|superhero|independent film|comedy,1.3508799999999999,8,0,93.0,Griff the Invisible,6.1,34,0,0.5745856353591161,-2902660
3982,0,Thriller|Action|Horror,356483,climate change|polar bear,0.687656,10,0,89.0,Unnatural,4.3,12,0,0.154301499605367,0
3983,8000000,Drama,10476,rap music|hip-hop|baby|midlife crisis|drug dealer|career|musical|rapper|independent film,6.39503,7,23563727,116.0,Hustle & Flow,6.9,99,0,0.35911602209944754,15563727
3984,2883848,Comedy|Romance,239,chicago|witness|musician|mafia|cross dressing|band|spats|all girl band|st. valentine's day massacre|sugar|valentine's day|dressing,39.30982,3,25000000,122.0,Some Like It Hot,8.0,808,0,0.2154696132596685,22116152
3985,2800000,Horror|Thriller,10281,lake|mask|telekinesis|psychopath|slasher|teenager|psychiatrist|jason vorhees,9.070841999999999,5,19170001,88.0,Friday the 13th Part VII: The New Blood,5.3,192,0,0.12115232833464876,16370001
3986,2777000,Adventure|Family|Fantasy,630,witch|adolescence|based on novel|secret identity|clock|dream|lion|tornado|scarecrow|musical|crow|music|kansas|classic|imaginary land|cowardliness|sepia color,67.417542,8,33754967,102.0,The Wizard of Oz,7.4,1642,0,0.06629834254143646,30977967
3987,2800000,Comedy|Science Fiction,3034,experiment|castle|assistant|bride|frankenstein|laboratory|mad scientist|mobster|spoof|horror spoof|scientist|frankenstein's monster,36.444894,12,86273333,106.0,Young Frankenstein,7.7,854,0,0.16535122336227306,83473333
3988,2000000,Horror|Action|Science Fiction,13025,zombie|found footage,15.351412,9,5364858,95.0,Diary of the Dead,5.4,190,0,0.17600631412786105,3364858
3989,0,Comedy|Drama|Romance,21461,historical figure|comedy|bollywood|india,2.436019,1,0,144.0,Lage Raho Munna Bhai,7.6,44,0,0.574585635359116,0
3990,0,Drama,55306,father son relationship|florida|stolen money|dysfunctional family|independent film|stabbing|bank robbery|father-in-law daughter-in-law relationship|beekeeper|orlando florida,0.9339200000000001,6,0,112.0,Ulee's Gold,6.5,19,0,0.35911602209944754,0
3991,2700000,Adventure|Family,17264,poker|horse|barn|training|sport|rescue|survival|deserted island|stallion,11.35972,10,37799643,118.0,The Black Stallion,7.0,59,0,0.055248618784530384,35099643
3992,0,,346081,,0.296981,6,0,0.0,Sardaarji,9.5,2,0,0.07142857142857141,0
3993,0,Action|Adventure|Animation|Comedy|Science Fiction,16016,,1.7766240000000002,9,0,90.0,Journey to Saturn,4.9,10,0,0.308602999210734,0
3994,2686000,Adventure|Comedy|Romance,15875,birthday|half-brother|priest|mission clinic|polynesia|bar brawl|christmas|piano|half sister|navy veterans|tiki culture,1.8972630000000001,6,6600000,109.0,Donovan's Reef,6.0,30,0,0.2541436464088398,3914000
3995,0,Comedy|Drama,5900,calamity,0.144031,3,0,103.0,The Dress,7.0,3,0,0.4530386740331492,0
3996,2627000,Drama|Romance|War,43306,pilot|airplane|ghost,0.5314439999999999,3,5363000,120.0,A Guy Named Joe,6.0,8,0,0.5414364640883977,2736000
3997,2600000,Western|Comedy,11072,gun|saloon|governor|marching band|comedy|western|spoof|interrupted hanging|railroad|cowboy|western town|western spoof|ceremony|frontier town|looking at the camera|saloon girl|movie reality crossover|nietzsche|coot|self-referential|female singer|anarchic comedy,22.793929000000002,2,119500000,93.0,Blazing Saddles,7.2,609,0,0.10497237569060773,116900000
3998,2600000,Horror|Thriller,9730,lake|resurrection|morgue|serial killer|jason vorhees|hitchhike,14.013414000000001,4,32980880,91.0,Friday the 13th: The Final Chapter,5.9,237,0,0.12115232833464876,30380880
3999,2159280,Drama,209274,nun|mine|jew|jewish|poland,13.265432,10,10700000,80.0,Ida,7.1,260,0,0.35911602209944754,8540720
4000,0,Drama|Romance,26371,gay|coming out|british|gay relationship|coming of age|lgbt child|lgbt|best friends in love,11.552247,9,0,134.0,Maurice,7.1,61,0,0.48066298342541436,0
4001,0,Comedy,14137,baseball|sport,1.73892,9,0,86.0,Beer League,5.3,22,0,0.09392265193370165,0
4002,2600000,Documentary,291,ocean|california|sea|beach|surfer|hawaii|wave|sun|surfboard|lifestyle|extremsport,0.8959459999999999,7,3166000,105.0,Riding Giants,7.6,23,0,0.07142857142857141,566000
4003,2600000,Science Fiction|Thriller,14139,scissors|radio|nudity|time|woods|surrealism|travel|independent film|scientist|machine|nonlinear timeline|binoculars|injury|voyeur|loop,19.02965,9,553198,92.0,Timecrimes,7.0,308,0,0.12115232833464876,-2046802
4004,0,Action|Adventure|Comedy|Drama|Foreign,33106,,0.406645,1,0,99.0,Silver Medalist,7.4,13,0,0.5962904498816101,0
4005,2600000,Horror|Thriller,8875,fanatic|forest|west virginia|suspense,3.6875739999999997,12,0,97.0,Timber Falls,5.2,38,0,0.12115232833464876,-2600000
4006,2540800,Comedy|Music|Romance,872,fan|morning|musical|talkie|partner|movie in movie|broadway|audience|chorus girl|diction coach|pearl necklace|flapper,36.556954,4,7200000,103.0,Singin' in the Rain,7.8,727,0,0.2596685082872928,4659200
4007,0,Documentary,72914,diet|fasting|vegetable juice|australian man,0.545825,4,0,97.0,"Fat, Sick & Nearly Dead",7.1,47,0,0.07142857142857141,0
4008,2500000,Comedy|Horror,139038,horror spoof|found footage|duringcreditsstinger,18.661541,1,60141683,86.0,A Haunted House,5.4,516,0,0.16535122336227306,57641683
4009,2500000,Documentary,126509,,0.973582,7,33400000,87.0,2016: Obama's America,4.6,19,0,0.07142857142857141,30900000
4010,0,Comedy|Drama,9591,pop star|musical|record label|music|music band,14.885388,10,34585416,108.0,That Thing You Do!,6.8,225,0,0.4530386740331492,34585416
4011,2500000,Horror|Mystery|Science Fiction,10676,commercial|factory|gas station|curfew|mask|halloween|hospital|doctor|death|surveillance camera|stonehenge,12.030456,10,14400000,98.0,Halloween III: Season of the Witch,5.0,229,0,0.14838200473559587,11900000
4012,2500000,Action|Science Fiction,1687,spacecraft|pacifism|human being|cage|dystopia|politician|chimpanzee|tease|caving,18.30961,5,12348905,98.0,Escape from the Planet of the Apes,6.3,264,0,0.10457774269928964,9848905
4013,2500000,Action|Drama|Western,24748,alcoholism|ranchers|rancher|rebellious youth,6.82919,5,10000000,112.0,Hud,7.5,66,0,0.4033149171270718,7500000
4014,0,Comedy|Documentary,181330,"stand-up comedy|manhattan, new york city|madison square garden|duringcreditsstinger",9.799357,7,32230907,74.0,Kevin Hart: Let Me Explain,7.1,95,0,0.16535122336227306,32230907
4015,2500000,Drama|Romance,468,individual|gay|father son relationship|rome|robbery|treasure|portland|cocaine|generations confilct|idaho|hustler|german|seattle|narkolepsy|pink bathrobe|prostitution|gay sex|incest|lgbt|road movie,10.363642,10,0,104.0,My Own Private Idaho,7.1,212,0,0.48066298342541436,-2500000
4016,2500000,Comedy|Drama|Romance,401,new jersey|paraplegic|loss of mother|expensive restaurant|pop culture|ecstasy|strangeness|epilepsy|lethargy|answering machine|difficult childhood|unsociability|single|marijuana|los angeles|psychiatrist|grave digger,30.583959000000004,7,26781723,102.0,Garden State,7.1,618,0,0.574585635359116,24281723
4017,2500000,Drama|Romance,76,dialogue|sunrise|talking|soulmates|walking|austria|traveller|danube|bittersweet|romantic|vienna,23.672570999999998,1,5535405,105.0,Before Sunrise,7.7,959,0,0.48066298342541436,3035405
4018,0,Horror|Mystery|Thriller,50538,suspense|psychopathic killer|hopital,0.20503400000000002,10,0,100.0,Evil Words,6.9,8,0,0.1266771902131018,0
4019,0,Comedy|Drama|Romance,25636,drug abuse|magic mushroom|dark comedy|independent film|drug|psychedelics|heroin addict|woman director,5.581743,9,0,107.0,Jesus' Son,6.7,22,0,0.574585635359116,0
4020,0,Comedy|Romance,19316,lesbian relationship|lgbt|woman director,2.4872549999999998,9,0,91.0,Saving Face,6.8,32,0,0.2154696132596685,0
4021,0,Drama,21074,arranged marriage|independent film|bangladesh|september 11 2001|woman director,0.262135,11,0,102.0,Brick Lane,5.2,15,0,0.35911602209944754,0
4022,2500000,Science Fiction|Comedy|Drama|Crime,84329,friendship|robot|senior citizen|cat thief,23.419061,8,3325038,85.0,Robot & Frank,6.8,450,0,0.585240726124704,825038
4023,0,Drama|Romance,20,farewell|responsability|dying and death|night shift|daughter|secret love|mother daughter relationship|woman director,7.958831,3,9726954,106.0,My Life Without Me,7.2,77,0,0.48066298342541436,9726954
4024,2500000,Comedy|Drama|Romance,157386,alcoholism|coming of age|teenager|high school student|based on young adult novel,25.722747000000002,8,6854611,95.0,The Spectacular Now,6.8,1048,0,0.574585635359116,4354611
4025,0,Comedy|Documentary,13007,muslim|museum|jew|evidence|rabbi|interview|christian|faith|atheist|chapel|religious|catholic|evolution|trucker|mormon|skeptic|creationism|aftercreditsstinger,9.774125999999999,10,0,101.0,Religulous,7.2,197,0,0.16535122336227306,0
4026,0,Documentary|Drama,13518,energy policy|consumption|automobile industry|independent film|nature,0.197469,11,0,90.0,Fuel,7.0,3,0,0.43054459352801894,0
4027,0,Drama,116584,,0.142255,4,0,100.0,Valley of the Heart's Delight,7.0,1,0,0.35911602209944754,0
4028,2500000,Drama,46849,dolphin|island|research|tourist|town,0.30188400000000004,8,71904,100.0,Eye of the Dolphin,7.1,7,0,0.35911602209944754,-2428096
4029,0,Documentary,40428,independent film,0.424957,1,0,80.0,8: The Mormon Proposition,5.5,6,0,0.07142857142857141,0
4030,14000000,Comedy|Romance,17334,indian lead|call center|romantic comedy,3.393648,10,0,106.0,The Other End of the Line,6.1,50,0,0.2154696132596685,-14000000
4031,0,Horror|Thriller,1698,butterfly|dissection|scalpel|medical school,5.025938,2,0,103.0,Anatomy,6.1,61,0,0.12115232833464876,0
4032,2500000,Drama|Science Fiction|Thriller,20764,virtual reality|dystopia|moral conflict|computer|loneliness|water shortage|teacher,4.624691,12,107559,90.0,Sleep Dealer,6.0,40,0,0.48026835043409627,-2392441
4033,2500000,Comedy|Action|Drama,45132,bomb|gun|drug dealer|costume|comic book|party|superhero|dark comedy|gore|blood|comic book shop|comic book collector|dinner|violence|police officer|cosplay|duringcreditsstinger,12.204569000000001,9,324138,96.0,Super,6.6,441,0,0.48618784530386744,-2175862
4034,0,Comedy|Family,76706,,0.6302260000000001,12,0,89.0,Christmas Mail,5.0,15,0,0.11049723756906077,0
4035,2500000,Comedy|Horror,254472,giant insect,4.2704889999999995,7,0,87.0,Stung,4.9,63,0,0.16535122336227306,-2500000
4036,35000000,Horror,332285,drug abuse|experiment|television|conspiracy|alien abduction|prostitution|pregnancy|new species of human|side effects|narcotic abuse,3.674294,9,0,94.0,Antibirth,4.8,40,0,0.07142857142857141,-35000000
4037,2400000,Drama,49471,washington d.c.|bus|march,4.623059,10,5731103,120.0,Get on the Bus,7.0,11,0,0.35911602209944754,3331103
4038,0,Drama|Horror|Thriller,13569,,1.9467150000000002,12,0,101.0,Thr3e,4.8,21,0,0.48026835043409627,0
4039,30000000,Adventure|Comedy|Science Fiction,7512,prostitute|capitalism|usa president|arena|congress|future|human experimentation|dystopia|army|stupidity|hibernation|dark comedy|social satire|brainwashing|surveillance|u.s. congress|dystopic future|mass media,27.940093,9,495303,84.0,Idiocracy,6.3,664,0,0.20402525651144432,-29504697
4040,2500000,Crime,356216,,1.7595060000000002,8,0,110.0,The Rise of the Krays,4.5,19,0,0.06077348066298342,-2500000
4041,2380000,Drama|Crime,11798,holiday|skinhead|england|vandalism|independent film|gang|racism|summer|youth|violence|drug|unemployment|xenophobia|culture,8.395624,9,8176544,101.0,This Is England,7.4,363,0,0.419889502762431,5796544
4042,2500000,Action|Adventure|Science Fiction,146631,impostor|alien invasion|military|partying,8.248149,12,0,101.0,U.F.O.,3.1,47,0,0.1432517758484609,-2500000
4043,2361000,Comedy|Music,43546,musical|girls' boarding school|swimming pool|romantic comedy,0.628051,7,6892000,101.0,Bathing Beauty,7.0,4,0,0.13812154696132595,4531000
4044,2450000,Drama|Family,61038,dancing|chicago|woman director,0.500753,5,0,105.0,Go for It!,4.6,5,0,0.37569060773480667,-2450000
4045,0,Comedy|Drama|Family,78373,small town|texas,0.376662,5,565592,97.0,"Dancer, Texas Pop. 81",10.0,1,0,0.4696132596685083,565592
4046,2300000,Music|Romance,17820,musical|grandmother granddaughter relationship|interracial relationship|reconciliation|riverboat|showboat|miscegenation|paddlewheel boat,1.606314,7,11000000,107.0,Show Boat,6.9,18,0,0.16574585635359115,8700000
4047,0,Drama,74457,,0.19726400000000002,8,0,91.0,Redemption Road,4.7,6,0,0.35911602209944754,0
4048,0,Thriller,283384,series of murders,5.759493,8,0,108.0,The Calling,5.6,88,0,0.049723756906077346,0
4049,2000000,Fantasy|Adventure|Animation|Comedy|Family|Music,19933,growing up|coming of age|lost|journey|personification|inanimate objects coming to life|toaster,6.86302,7,0,90.0,The Brave Little Toaster,6.7,93,0,0.27584846093133386,-2000000
4050,2280000,Animation|Family|Music,756,orchestra|classical music|musical segments,32.875469,11,83320000,124.0,Fantasia,7.2,808,0,0.13220205209155483,81040000
4051,0,Thriller|Drama,433715,christian film|sex trafficking,0.015295,6,0,90.0,8 Days,0.0,0,0,0.4088397790055249,0
4052,4000000,Horror|Thriller,9728,lake|summer camp|murder|serial killer|slasher|summer|jason voorhees|one by one|friday the thirteenth,14.206525,8,36690067,95.0,Friday the 13th Part III,5.7,254,0,0.12115232833464876,32690067
4053,2200000,Horror|Thriller,9731,mask|psychology|serial killer|hospital|teenager|series of murders,12.639469,3,21930418,92.0,Friday the 13th: A New Beginning,5.1,196,0,0.12115232833464876,19730418
4054,0,Drama,9916,christianity|appalachia|conversion|independent film,2.371477,2,0,117.0,The Last Sin Eater,6.2,11,0,0.35911602209944754,0
4055,0,Fantasy|Drama,309425,christian,2.470443,3,0,115.0,Do You Believe?,6.6,48,0,0.37016574585635365,0
4056,0,Thriller|Romance,14156,,1.532518,6,0,90.0,Impact Point,5.7,5,0,0.1712707182320442,0
4057,2160000,Drama,43610,,0.1813,6,9132000,119.0,The Valley of Decision,5.8,4,0,0.35911602209944754,6972000
4058,2300000,Thriller|Drama,360339,island|airplane|survival|soccer|crash|team,2.713171,10,0,97.0,Eden,5.6,19,0,0.4088397790055249,-2300000
4059,0,Comedy|Romance|Foreign,31163,coming out|arranged marriage|gay relationship,0.258413,4,0,90.0,Chicken Tikka Masala,3.5,5,0,0.2868981846882399,0
4060,0,Romance|Comedy|Music,297621,woman director,2.0257009999999998,11,0,90.0,There's Always Woodstock,5.4,12,0,0.2596685082872928,0
4061,0,Action|Comedy|Horror,16205,camping|vomit|demon|science,2.6598040000000003,10,0,85.0,Jack Brooks: Monster Slayer,5.7,59,0,0.1985003946329913,0
4063,0,Crime|Drama,9517,florida|striptease|homosexuality|independent film|best friend|falling in love|group of friends,6.677092999999999,6,480811,113.0,Bully,6.7,125,0,0.419889502762431,480811
4064,0,Comedy|Drama,6007,mentally disabled,2.5263560000000003,3,0,89.0,Elling,7.0,51,0,0.4530386740331492,0
4065,2100000,Drama|Crime,364083,new york state|hate crime,0.039007,10,3330,126.0,Mi America,0.0,0,0,0.419889502762431,-2096670
4066,1500000,Horror|Mystery,8329,terror|obsession|camcorder|firemen|religion and supernatural|reality tv|bite|cinematographer|attempt to escape|lodger|live-reportage|found footage,31.691616999999997,4,30448000,78.0,[REC],7.1,934,0,0.07695343330702445,28948000
4067,0,Drama|Mystery|Thriller,69640,suicide|family secrets|blind|woman director,0.47908999999999996,10,0,88.0,Lies in Plain Sight,4.5,4,0,0.4143646408839779,0
4068,0,,371085,,0.027801,1,0,0.0,Sharkskin,0.0,0,0,0.07142857142857141,0
4069,0,Thriller|Horror|Science Fiction,347548,,2.122451,7,0,77.0,Containment,5.1,36,0,0.19258089976322018,0
4070,0,Adventure|Drama|Western,322443,,0.803761,2,0,81.0,The Timber,4.1,15,0,0.40883977900552493,0
4071,2000000,Action|Thriller|Adventure,657,venice|london england|terror|england|assassination|spy|assassin|istanbul|russia|secret mission|secret organization|secret intelligence service|kgb|orient express|zagreb|gondola|phantom|villain|duringcreditsstinger,41.298722999999995,10,78898765,115.0,From Russia with Love,6.9,760,0,0.12154696132596685,76898765
4072,0,Comedy|Horror|Action,28165,japan|new jersey|sequel|superhero|gore|spoof|cult film,1.7913310000000002,2,0,96.0,The Toxic Avenger Part II,5.3,39,0,0.1985003946329913,0
4073,2000000,Comedy|Romance|Science Fiction,11561,sex|revolution|future|dystopia|government|control|satire|independent film|robot|tyranny|cyrogenics|anarchic comedy,10.664202000000001,12,18344729,89.0,Sleeper,7.0,200,0,0.2868981846882399,16344729
4074,2000000,Horror|Thriller,270303,chase|supernatural|friends|vision|school|young adult|followed,100.87679399999999,2,14674076,100.0,It Follows,6.6,1832,0,0.12115232833464876,12674076
4075,2000000,Comedy,11624,transsexuality|perversity|sperm|orgasm|sodomy|sexology|homosexuality|aphrodisiac|anarchic comedy,13.223111,8,18016290,88.0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,215,0,0.09392265193370165,16016290
4076,2000000,Crime|Drama,595,black people|based on novel|brother sister relationship|becoming an adult|isolation|arbitrary law|socially deprived family|tree house|wrong accusal|farm worker|intolerance|exclusion|court case|defence|right and justice|court|child,22.139842,12,13129846,129.0,To Kill a Mockingbird,8.0,657,0,0.419889502762431,11129846
4077,2000000,Adventure|Action|Thriller|Science Fiction,8810,explosive|boomerang|pilot|chase|post-apocalyptic|dystopia|deal|survivor|feral child|australia|community|ex-cop|truck|sequel|independent film|oil|wasteland|gang rape|violence|dog|desolate|oil refinery|disfigurement mask|music box|oil tanker|wanderer|ozploitation|motorcycle gangs,37.117362,12,24600832,95.0,Mad Max 2: The Road Warrior,7.3,957,0,0.19297553275453827,22600832
4078,0,Action|Comedy,12207,father son relationship|martial arts|showdown|fistfight|friendship|duel,15.046612,2,0,102.0,The Legend of Drunken Master,7.2,242,0,0.1270718232044199,0
4079,2000000,Crime|Drama,226,rape|sex|identity|small town|love|friends|murder|romance|true|transgender|anger|woman director|nebraska|small town murder|transphobia|gender identity,15.557144000000001,9,11540607,118.0,Boys Don't Cry,7.2,353,0,0.419889502762431,9540607
4080,2000000,Horror|Mystery,92182,supernatural|remake|suspense|beer bottle|real time|candelabra|reference to facebook|padlock|woman director,11.666319999999999,1,13101672,85.0,Silent House,5.2,125,0,0.07695343330702445,11101672
4081,2000000,Drama|Thriller,582,germany|berlin|suicide|berlin wall|corruption|german democratic republic|stasi|blackmail|cold war|soviet union|nudity|propaganda|freedom of speech|house search|artists' life|spying|arts|government|interrogation|surveillance|minister for education|heartbreak|east germany|communism|mfs,34.938177,3,70000000,137.0,The Lives of Others,7.9,958,0,0.4088397790055249,68000000
4082,1000000,Drama,72213,father|faith,5.961119,9,34522221,129.0,Courageous,6.8,77,0,0.35911602209944754,33522221
4083,2000000,Drama,990,suicide|gambling|manager|alcohol|based on novel|bar|billard|hustler|sport|party|pool|money|game|drunk|player,17.639478,9,7600000,134.0,The Hustler,7.6,240,0,0.35911602209944754,5600000
4084,2000000,Adventure|Drama|Romance,55604,partnership|oil|oil tycoon|wildcatter|oil field,1.867004,8,9172000,119.0,Boom Town,6.5,8,0,0.5193370165745856,7172000
4085,8000000,Adventure|Animation|Comedy|Drama,9662,france|kidnapping|boy|biker|tour de france|mafia|dog|triplet|band singer|silent film|old woman,13.944645000000001,6,1477676,80.0,The Triplets of Belleville,7.3,231,0,0.5631412786108918,-6522324
4086,0,Drama|Comedy,20862,,2.304552,1,0,89.0,Smoke Signals,6.6,24,0,0.4530386740331492,0
4087,0,Comedy|Drama,2771,biography|independent film|v.a. hospital|junk sale|jellybean|greeting card|file clerk|garage sale|comic book art|neurotic|woman director,7.792851,8,6003587,101.0,American Splendor,7.1,120,0,0.4530386740331492,6003587
4088,2700000,Drama|Romance,80,paris|journalist|dialogue|talking|soulmates|walking|bookshop|love of one's life|author,14.799323000000001,2,15992615,80.0,Before Sunset,7.6,718,0,0.48066298342541436,13292615
4089,2000000,Drama|Thriller,55,homeless person|mexico city|daughter|secret love|dogfight|money|dog|nonlinear timeline|multiple storylines|new mexican cinema,23.281616,6,20908467,154.0,Amores perros,7.6,521,0,0.4088397790055249,18908467
4090,2000000,Crime|Drama,11023,cheating|dysfunctional family|teen angst|underage drinking|domestic violence|makeover|drug overdose|teacher student relationship|street life|movie theater|razor blade|tattoo shop|peer pressure|shoe store|overachiever|reference to jack black|flunking out of school|promiscuous mother|glue sniffing|woman director,20.331592999999998,8,4601043,100.0,Thirteen,6.7,339,0,0.419889502762431,2601043
4092,2000000,Drama,39013,father|court|bail|drug trade|girl|aftercreditsstinger|duringcreditsstinger|woman director,20.834882999999998,6,13831503,100.0,Winter's Bone,6.8,565,0,0.35911602209944754,11831503
4093,0,Documentary|Action|Adventure,11194,wound|mountaineer|peru|sport|glacier|climbing|rescue|snow|cordillera huayhuash,14.045886999999999,9,13885802,106.0,Touching the Void,7.6,138,0,0.1432517758484609,13885802
4094,2000000,Drama|Music|Romance,43839,dance|ragtime|concert tour,0.48397399999999996,5,4000000,106.0,Alexander's Ragtime Band,4.8,6,0,0.5248618784530387,2000000
4095,0,Comedy|Drama,1382,brother brother relationship|playground|independent film|sex talk|art gallery|separation|self mutilation|shoe salesman|chat session|female artist|meeting on the internet|hope chest|woman director,9.719094,6,0,90.0,Me and You and Everyone We Know,7.0,107,0,0.4530386740331492,0
4096,2000000,Documentary,44639,corruption|capitalism|globalization|bank|banker|fraud|wall street|finances|global economy|banking|crisis|money|economics|financial crisis|stock market|corporation,16.930914,10,7871522,109.0,Inside Job,7.7,286,0,0.07142857142857141,5871522
4097,6000000,Drama|Music|Romance,301351,dj,28.819423999999998,8,11122090,96.0,We Are Your Friends,6.3,658,0,0.5248618784530387,5122090
4098,0,Crime|Drama,4816,deportation|hitman|mission of murder|book|code|telescope|beating|mafia|park|pigeon|hagakure|ice cream|haitian|cd player|rouge|arm sling|racial slur,18.223139,9,0,116.0,Ghost Dog: The Way of the Samurai,7.2,298,0,0.419889502762431,0
4099,2000000,Crime|Drama|Thriller|Action,7873,watching a movie|playing pool|vinegar,12.999023,9,5967038,120.0,Harsh Times,6.3,197,0,0.5027624309392266,3967038
4100,2000000,Crime|Drama|Thriller,331190,hostage|based on true story|murder|independent film|single mother|drug|drug addict|recovering drug addict|auto theft|based on true events,6.7288820000000005,9,2801508,97.0,Captive,5.6,92,0,0.4696132596685083,801508
4101,2000000,Comedy|Drama|Romance,15186,independent film,1.9568599999999998,8,2506446,96.0,Full Frontal,4.8,26,0,0.574585635359116,506446
4102,0,Horror,17994,ax|possession|psychic power|ouija|ouija board|evil spirit,7.151153999999999,12,0,98.0,Witchboard,5.9,58,0,0.07142857142857141,0
4103,2000000,Romance|Drama|Comedy,1378,gay|new york|free love|swinger club|transsexuality|sex|heterosexual|suicide attempt|eroticism|group sex|orgasm|sex therapy|video|dominatrix|homosexuality|unsimulated sex,14.846001000000001,5,5179037,101.0,Shortbus,6.3,140,0,0.574585635359116,3179037
